,userID,movieID,prediction
284,3,3918,4.762537002563477
285,3,571,4.9209089279174805
286,3,718,4.758812427520752
287,3,126,4.772737979888916
288,3,2606,4.7496724128723145
289,3,3808,4.857514381408691
290,3,2940,4.847569465637207
291,3,2177,4.815975189208984
292,3,132,4.740269660949707
293,3,3112,4.9294209480285645
294,3,464,4.77034854888916
295,3,1489,4.859763145446777
296,3,2880,4.743644714355469
297,3,2714,4.814700603485107
298,3,1605,4.73508358001709
299,3,3837,4.755112648010254
300,4,150,4.87739372253418
301,4,1207,4.911350250244141
302,4,1197,4.690430164337158
303,4,595,4.823202610015869
304,4,2018,4.84364652633667
305,4,1954,4.923832893371582
306,4,1198,4.998072624206543
307,4,1090,4.73912239074707
308,4,3468,4.994898796081543
309,4,2194,4.707650184631348
310,4,3471,4.954634189605713
311,4,2947,4.970121383666992
312,4,194,4.724381446838379
313,4,2683,4.7083048820495605
314,4,3051,4.7870354652404785
315,4,52,4.721850872039795
316,4,2721,4.867462635040283
317,4,838,4.8181538581848145
318,4,861,4.800948619842529
319,4,2600,4.9466705322265625
320,4,4,4.736018657684326
321,4,524,4.708553791046143
322,4,520,4.856081485748291
323,4,3099,4.717398643493652
324,4,2047,4.849902153015137
325,4,3174,4.822965145111084
326,4,539,4.835781574249268
327,4,1254,4.7241363525390625
328,4,7,4.811317443847656
329,4,153,4.687557220458984
330,4,3439,4.737651824951172
331,4,3701,4.785843849182129
332,4,3037,4.910581588745117
333,4,1948,4.683573246002197
334,4,3146,4.866429328918457
335,4,441,4.900111675262451
336,4,1702,4.77196741104126
337,4,1805,4.802126884460449
338,4,3798,4.735997200012207
339,4,2377,4.9373579025268555
340,4,1614,4.766326904296875
341,4,2288,4.82587194442749
342,4,2668,4.85939884185791
343,4,2085,4.90217399597168
344,4,2860,4.979897499084473
345,4,420,4.9173431396484375
346,4,842,4.733259201049805
347,4,1754,4.842295169830322
348,4,2150,4.746889114379883
349,4,833,4.964556694030762
350,4,1057,4.951716899871826
351,4,2132,4.7322869300842285
352,4,467,4.909063339233398
353,4,499,4.876416206359863
354,4,491,4.773123741149902
355,4,3360,4.764418125152588
356,4,1457,4.964121341705322
357,4,334,4.789628505706787
358,4,3159,4.8949198722839355
359,4,3844,4.696677207946777
360,4,1300,4.896185398101807
361,4,3018,4.795783042907715
362,4,3110,4.7351861000061035
363,4,863,4.965010643005371
364,4,178,4.761332035064697
365,4,3412,4.743645668029785
366,4,3628,4.6976776123046875
367,4,287,4.766933917999268
368,4,489,4.974283695220947
369,4,218,4.882335186004639
370,4,2738,4.826302528381348
371,4,1973,4.689603328704834
372,4,3280,4.74851655960083
373,4,336,4.843803405761719
374,4,3390,4.974501609802246
375,4,3553,4.856437683105469
376,4,427,4.955634117126465
377,4,242,4.7977166175842285
378,4,3464,4.955172061920166
379,4,2851,4.939607620239258
380,4,571,4.920029163360596
381,4,2788,4.803138256072998
382,4,2891,4.9161224365234375
383,4,1951,4.889190673828125
384,4,3190,4.858238220214844
385,4,182,4.835423946380615
386,4,1161,4.715517044067383
387,4,2940,4.895509719848633
388,4,2069,4.815546035766602
389,4,132,4.8534064292907715
390,4,2341,4.756901264190674
391,4,1926,4.793567657470703
392,4,3069,4.806816577911377
393,4,3768,4.743423938751221
394,4,711,4.870237350463867
395,4,1489,4.796607971191406
396,4,69,4.9435133934021
397,4,1605,4.805051803588867
398,4,2818,4.726287841796875
399,4,2476,4.743365287780762
400,5,1907,4.728076934814453
401,5,2762,4.776998996734619
402,5,608,4.860987186431885
403,5,1961,4.762802600860596
404,5,1197,4.956948280334473
405,5,1955,4.849642753601074
406,5,2571,4.777229309082031
407,5,2312,4.796119213104248
408,5,110,4.74660062789917
409,5,1834,4.852078437805176
410,5,3471,4.8947367668151855
411,5,733,4.914837837219238
412,5,3527,4.852759838104248
413,5,1089,4.918671607971191
414,5,3046,4.737620830535889
415,5,1449,4.767828941345215
416,5,202,4.735788822174072
417,5,2908,4.900402545928955
418,5,36,4.8971099853515625
419,5,1732,4.97835111618042
420,5,3624,4.734419345855713
421,5,2683,4.993563652038574
422,5,994,4.950467109680176
423,5,296,4.979504585266113
424,5,506,4.724392414093018
425,5,2580,4.775906085968018
426,5,162,4.945578098297119
427,5,476,4.724191188812256
428,5,4,4.739104270935059
429,5,1840,4.734296798706055
430,5,520,4.878531455993652
431,5,1129,4.749533653259277
432,5,1204,4.742197036743164
433,5,3099,4.854161262512207
434,5,2874,4.756533622741699
435,5,1583,4.804111480712891
436,5,1254,4.779968738555908
437,5,3701,4.791077613830566
438,5,1283,4.710699081420898
439,5,1546,4.725005149841309
440,5,481,4.753807067871094
441,5,708,4.737393856048584
442,5,663,4.782704830169678
443,5,3494,4.749067783355713
444,5,2822,4.857152938842773
445,5,3479,4.750661373138428
446,5,1487,4.790948867797852
447,5,1619,4.947992324829102
448,5,628,4.934718132019043
449,5,3798,4.736230850219727
450,5,2713,4.919650077819824
451,5,2377,4.918322563171387
452,5,340,4.975695610046387
453,5,2404,4.801655292510986
454,5,2019,4.774284362792969
455,5,2953,4.715958595275879
456,5,2085,4.892542362213135
457,5,2860,4.745577812194824
458,5,2367,4.883453845977783
459,5,1754,4.810672760009766
460,5,910,4.883112907409668
461,5,3120,4.908012390136719
462,5,833,4.751529693603516
463,5,951,4.832343578338623
464,5,3474,4.780224800109863
465,5,467,4.885507106781006
466,5,2420,4.848596096038818
467,5,550,4.752709865570068
468,5,719,4.855788230895996
469,5,2906,4.9725847244262695
470,5,3364,4.840505599975586
471,5,334,4.717626094818115
472,5,3028,4.8600311279296875
473,5,2674,4.864495277404785
474,5,863,4.728196620941162
475,5,2540,4.783305644989014
476,5,178,4.7353620529174805
477,5,2816,4.827764511108398
478,5,2669,4.738899230957031
479,5,3780,4.723986625671387
480,5,2681,4.899882793426514
481,5,2415,4.753747940063477
482,5,2426,4.768781661987305
483,5,492,4.836941719055176
484,5,3677,4.939095497131348
485,5,3926,4.789250373840332
486,5,427,4.864396095275879
487,5,242,4.958091735839844
488,5,1861,4.710518836975098
489,5,1522,4.939824104309082
490,5,571,4.7345075607299805
491,5,3067,4.922560214996338
492,5,1483,4.927260398864746
493,5,2891,4.827182769775391
494,5,3663,4.970171928405762
495,5,695,4.86979866027832
496,5,2457,4.713551998138428
497,5,132,4.799710750579834
498,5,464,4.911130428314209
499,5,69,4.937110900878906
500,6,2294,4.782224178314209
501,6,914,4.955270767211914
502,6,3408,4.88275671005249
503,6,1197,4.839723587036133
504,6,595,4.997220516204834
505,6,1124,4.939655303955078
506,6,1090,4.705221652984619
507,6,3107,4.872806549072266
508,6,3578,4.9056854248046875
509,6,1103,4.694211959838867
510,6,368,4.979259014129639
511,6,3534,4.751288414001465
512,6,194,4.844890117645264
513,6,1730,4.855942249298096
514,6,2188,4.787515640258789
515,6,1093,4.83713960647583
516,6,296,4.784364223480225
517,6,1046,4.801034450531006
518,6,3513,4.87747859954834
519,6,1007,4.918113708496094
520,6,1380,4.992006301879883
521,6,1959,4.783302307128906
522,6,1030,4.971019268035889
523,6,3604,4.9837446212768555
524,6,2506,4.915009498596191
525,6,383,4.929494380950928
526,6,3246,4.961811065673828
527,6,2329,4.696576118469238
528,6,1678,4.811794757843018
529,6,393,4.930931091308594
530,6,520,4.789745807647705
531,6,1129,4.855623245239258
532,6,2693,4.859935283660889
533,6,1215,4.909500598907471
534,6,2015,4.807028293609619
535,6,1254,4.819077968597412
536,6,7,4.742386817932129
537,6,3629,4.793611526489258
538,6,3037,4.682279586791992
539,6,441,4.907521724700928
540,6,1546,4.7838969230651855
541,6,2370,4.90436315536499
542,6,1702,4.754311561584473
543,6,1805,4.769901752471924
544,6,3798,4.714703559875488
545,6,2377,4.8260955810546875
546,6,340,4.679523944854736
547,6,1591,4.867282390594482
548,6,2993,4.884902000427246
549,6,261,4.79966926574707
550,6,2085,4.86141300201416
551,6,2860,4.8259382247924805
552,6,420,4.736013412475586
553,6,3210,4.884861469268799
554,6,1754,4.91140079498291
555,6,2671,4.966783046722412
556,6,1313,4.840088844299316
557,6,1057,4.70410680770874
558,6,2420,4.7678632736206055
559,6,1541,4.748347282409668
560,6,499,4.893972396850586
561,6,1285,4.839211940765381
562,6,694,4.708330154418945
563,6,1880,4.726606845855713
564,6,2247,4.728700160980225
565,6,2313,4.794435977935791
566,6,3370,4.783648490905762
567,6,3949,4.708859920501709
568,6,3599,4.929251194000244
569,6,2674,4.728421688079834
570,6,2383,4.731943607330322
571,6,3852,4.924537658691406
572,6,2708,4.858685493469238
573,6,1964,4.774817943572998
574,6,233,4.9051103591918945
575,6,3706,4.800051689147949
576,6,3864,4.682723522186279
577,6,3643,4.749398231506348
578,6,3758,4.746585369110107
579,6,1986,4.750770092010498
580,6,489,4.85747766494751
581,6,492,4.848613739013672
582,6,2738,4.729437351226807
583,6,1978,4.684447288513184
584,6,1973,4.834967136383057
585,6,15,4.7069807052612305
586,6,1944,4.780972957611084
587,6,3861,4.872068881988525
588,6,268,4.816161155700684
589,6,3464,4.707378387451172
590,6,2851,4.753730297088623
591,6,571,4.889317035675049
592,6,3820,4.785853385925293
593,6,3663,4.973681449890137
594,6,2940,4.899064540863037
595,6,132,4.870691776275635
596,6,87,4.698596477508545
597,6,711,4.91445255279541
598,6,2519,4.945343017578125
599,6,2210,4.898990154266357
600,7,150,4.773121356964111
601,7,1,4.816340923309326
602,7,1197,4.742364406585693
603,7,1198,4.83506965637207
604,7,1552,4.840479373931885
605,7,3107,4.947558403015137
606,7,648,4.848481178283691
607,7,902,4.870120048522949
608,7,442,4.929984092712402
609,7,3256,4.990530967712402
610,7,3527,4.920135974884033
611,7,194,4.849528789520264
612,7,913,4.877824306488037
613,7,36,4.918426513671875
614,7,2683,4.771951675415039
615,7,3051,4.919065475463867
616,7,6,4.921639442443848
617,7,2333,4.71498441696167
618,7,266,4.800834655761719
619,7,1997,4.994662284851074
620,7,2600,4.886221408843994
621,7,393,4.811675548553467
622,7,4,4.936360836029053
623,7,524,4.83298397064209
624,7,3270,4.8409647941589355
625,7,520,4.769448757171631
626,7,2193,4.851276397705078
627,7,2108,4.7280683517456055
628,7,1254,4.855768203735352
629,7,2054,4.716924667358398
630,7,7,4.928855895996094
631,7,3629,4.935726165771484
632,7,3701,4.913153171539307
633,7,1948,4.893094062805176
634,7,904,4.951075553894043
635,7,441,4.881739139556885
636,7,1546,4.826872825622559
637,7,3362,4.731518745422363
638,7,1702,4.888427257537842
639,7,2369,4.841542720794678
640,7,2713,4.913105010986328
641,7,1206,4.761284828186035
642,7,2377,4.773314476013184
643,7,2404,4.807947635650635
644,7,485,4.719444274902344
645,7,1275,4.796648979187012
646,7,2085,4.793806076049805
647,7,2860,4.915703296661377
648,7,2502,4.7044525146484375
649,7,2367,4.768795967102051
650,7,2633,4.80657958984375
651,7,3210,4.893994331359863
652,7,1754,4.910323143005371
653,7,2671,4.7528605461120605
654,7,833,4.800113677978516
655,7,951,4.978984832763672
656,7,1388,4.92386531829834
657,7,3590,4.716262340545654
658,7,1593,4.923051357269287
659,7,673,4.749497413635254
660,7,217,4.778709411621094
661,7,413,4.954051494598389
662,7,38,4.884211540222168
663,7,1381,4.754985809326172
664,7,1880,4.770549774169922
665,7,334,4.781194686889648
666,7,3405,4.855533599853516
667,7,3012,4.821804523468018
668,7,3159,4.789281845092773
669,7,2467,4.760208606719971
670,7,863,4.9475321769714355
671,7,1964,4.9484710693359375
672,7,2816,4.931211948394775
673,7,3937,4.731030464172363
674,7,447,4.842181205749512
675,7,2415,4.737415790557861
676,7,2849,4.890133857727051
677,7,287,4.723852157592773
678,7,489,4.9772114753723145
679,7,1571,4.7876386642456055
680,7,218,4.788832187652588
681,7,1973,4.830193042755127
682,7,829,4.914977073669434
683,7,3390,4.953068256378174
684,7,268,4.767821788787842
685,7,571,4.82175874710083
686,7,1352,4.8220438957214355
687,7,1648,4.878102779388428
688,7,2891,4.7163825035095215
689,7,3663,4.900082111358643
690,7,3882,4.819827556610107
691,7,3190,4.845475196838379
692,7,451,4.742383003234863
693,7,2940,4.955646514892578
694,7,2177,4.7306718826293945
695,7,132,4.953299045562744
696,7,700,4.738030910491943
697,7,711,4.9632110595703125
698,7,84,4.794833183288574
699,7,69,4.914422512054443
700,8,1836,4.9613494873046875
701,8,1207,4.87871789932251
702,8,1197,4.785337924957275
703,8,2018,4.763599872589111
704,8,163,4.941467761993408
705,8,2427,4.863977432250977
706,8,3107,4.876411437988281
707,8,1213,4.861368179321289
708,8,368,4.902499675750732
709,8,589,4.99310302734375
710,8,3421,4.906091213226318
711,8,3527,4.830808162689209
712,8,194,4.822010040283203
713,8,3051,4.747034549713135
714,8,6,4.735378265380859
715,8,2291,4.947045803070068
716,8,2721,4.87576961517334
717,8,3513,4.731278419494629
718,8,838,4.7594075202941895
719,8,2506,4.717950344085693
720,8,476,4.973973751068115
721,8,253,4.8833699226379395
722,8,1027,4.977446556091309
723,8,269,4.964026927947998
724,8,1682,4.975213050842285
725,8,1059,4.788881301879883
726,8,58,4.9788970947265625
727,8,1916,4.963757514953613
728,8,1233,4.826952934265137
729,8,2193,4.813894271850586
730,8,2108,4.775094032287598
731,8,3174,4.791103839874268
732,8,539,4.792632102966309
733,8,1269,4.829430103302002
734,8,1254,4.859920501708984
735,8,3629,4.940412521362305
736,8,3701,4.841017246246338
737,8,1948,4.795555114746094
738,8,904,4.697299957275391
739,8,441,4.837627410888672
740,8,342,4.950789451599121
741,8,3479,4.843486785888672
742,8,1805,4.69137716293335
743,8,3798,4.851569175720215
744,8,832,4.74363899230957
745,8,2713,4.816702365875244
746,8,1911,4.728981971740723
747,8,3927,4.941886901855469
748,8,2901,4.813103199005127
749,8,2404,4.949764251708984
750,8,1033,4.797458171844482
751,8,485,4.828044891357422
752,8,493,4.706944942474365
753,8,158,4.745170593261719
754,8,3705,4.694699287414551
755,8,65,4.707797527313232
756,8,1754,4.962846279144287
757,8,2671,4.74417781829834
758,8,833,4.792176246643066
759,8,951,4.963284492492676
760,8,911,4.83245325088501
761,8,467,4.824103355407715
762,8,3152,4.726585865020752
763,8,122,4.826305389404297
764,8,3690,4.7054924964904785
765,8,1285,4.786669731140137
766,8,673,4.742673397064209
767,8,1457,4.918040752410889
768,8,413,4.759018898010254
769,8,2906,4.775719165802002
770,8,3340,4.726898193359375
771,8,3546,4.888967514038086
772,8,3649,4.865315914154053
773,8,1964,4.787870407104492
774,8,3706,4.792561054229736
775,8,779,4.782822608947754
776,8,287,4.82166862487793
777,8,489,4.841365814208984
778,8,492,4.7414751052856445
779,8,218,4.705325126647949
780,8,54,4.787467002868652
781,8,3861,4.90676736831665
782,8,242,4.70020866394043
783,8,436,4.875456809997559
784,8,571,4.803036689758301
785,8,1352,4.735088348388672
786,8,1280,4.773374080657959
787,8,2606,4.725606918334961
788,8,1483,4.741270065307617
789,8,3201,4.725520610809326
790,8,3190,4.8499555587768555
791,8,3430,4.883199214935303
792,8,2729,4.925384044647217
793,8,451,4.758230209350586
794,8,2177,4.691184043884277
795,8,2069,4.848038673400879
796,8,711,4.929105758666992
797,8,84,4.764228343963623
798,8,2190,4.853038787841797
799,8,1936,4.816673755645752
800,9,1907,4.8480544090271
801,9,1197,4.92699670791626
802,9,235,4.775792598724365
803,9,2571,4.959758281707764
804,9,1196,4.733059883117676
805,9,457,4.868053913116455
806,9,3468,4.729154586791992
807,9,3471,4.750646591186523
808,9,552,4.756875514984131
809,9,2167,4.728735446929932
810,9,3527,4.943020820617676
811,9,1729,4.8533148765563965
812,9,194,4.824245929718018
813,9,994,4.984598636627197
814,9,47,4.959902286529541
815,9,1617,4.953824996948242
816,9,50,4.919693470001221
817,9,162,4.975801944732666
818,9,912,4.931180953979492
819,9,3565,4.950278282165527
820,9,3524,4.762657642364502
821,9,476,4.718472480773926
822,9,2324,4.931121349334717
823,9,2600,4.811522006988525
824,9,4,4.973299026489258
825,9,1682,4.966094970703125
826,9,1358,4.812046051025391
827,9,529,4.925930023193359
828,9,300,4.769838333129883
829,9,1777,4.942866325378418
830,9,1031,4.721670627593994
831,9,1254,4.8100433349609375
832,9,153,4.825832366943359
833,9,3701,4.843655109405518
834,9,708,4.840266227722168
835,9,628,4.856497287750244
836,9,1608,4.767500877380371
837,9,832,4.785924434661865
838,9,2713,4.853779315948486
839,9,1301,4.772103309631348
840,9,340,4.880408763885498
841,9,3032,4.775040626525879
842,9,44,4.739102363586426
843,9,1275,4.74668550491333
844,9,2085,4.916526794433594
845,9,2367,4.98435640335083
846,9,1258,4.756467342376709
847,9,3210,4.767848014831543
848,9,833,4.903803825378418
849,9,951,4.722170352935791
850,9,1313,4.79525089263916
851,9,3505,4.854247570037842
852,9,1189,4.725892543792725
853,9,3556,4.711915016174316
854,9,1388,4.812670707702637
855,9,1057,4.806546211242676
856,9,122,4.7388176918029785
857,9,135,4.711644172668457
858,9,2459,4.7250566482543945
859,9,1880,4.788807392120361
860,9,3028,4.95323371887207
861,9,3727,4.7880754470825195
862,9,1300,4.786429405212402
863,9,2467,4.769778251647949
864,9,863,4.85248327255249
865,9,3852,4.826554298400879
866,9,1964,4.7601518630981445
867,9,2540,4.85179328918457
868,9,3643,4.882101058959961
869,9,3628,4.766842365264893
870,9,489,4.99413537979126
871,9,753,4.844686985015869
872,9,1979,4.8681159019470215
873,9,336,4.878107070922852
874,9,3926,4.826752662658691
875,9,3390,4.981900215148926
876,9,3553,4.831987380981445
877,9,242,4.793700695037842
878,9,2851,4.908444404602051
879,9,522,4.807073593139648
880,9,571,4.884579658508301
881,9,1483,4.855328559875488
882,9,1648,4.78152322769165
883,9,3049,4.8102192878723145
884,9,2891,4.877380847930908
885,9,3663,4.952518463134766
886,9,1241,4.892942905426025
887,9,1066,4.869625091552734
888,9,3430,4.830328941345215
889,9,2940,4.932062149047852
890,9,2069,4.754596710205078
891,9,3330,4.912987232208252
892,9,3112,4.808524131774902
893,9,2434,4.763605117797852
894,9,2979,4.755285263061523
895,9,3768,4.784237861633301
896,9,700,4.793340682983398
897,9,1489,4.909366130828857
898,9,84,4.723293304443359
899,9,1596,4.768136978149414
900,10,1836,4.783822059631348
901,10,914,4.978886127471924
902,10,1370,4.706005573272705
903,10,1090,4.9275994300842285
904,10,1103,4.808026313781738
905,10,3071,4.799292087554932
906,10,1084,4.860679626464844
907,10,2115,4.729467868804932
908,10,1580,4.919223308563232
909,10,3046,4.71934175491333
910,10,2390,4.892702102661133
911,10,2721,4.758796691894531
912,10,838,4.9049391746521
913,10,3682,4.778826713562012
914,10,1088,4.865416526794434
915,10,253,4.8178205490112305
916,10,508,4.8033857345581055
917,10,524,4.773360729217529
918,10,3675,4.780606746673584
919,10,1200,4.8344807624816895
920,10,2193,4.976484298706055
921,10,351,4.811331272125244
922,10,2693,4.956862449645996
923,10,1023,4.758555889129639
924,10,2423,4.767444133758545
925,10,953,4.8267035484313965
926,10,2033,4.971967697143555
927,10,1215,4.917339324951172
928,10,2015,4.695468902587891
929,10,539,4.957428455352783
930,10,592,4.810146808624268
931,10,1254,4.963858127593994
932,10,1252,4.829046249389648
933,10,1756,4.872316837310791
934,10,3358,4.871281623840332
935,10,2080,4.8016791343688965
936,10,3629,4.975491523742676
937,10,2174,4.97377347946167
938,10,3701,4.976570129394531
939,10,924,4.80265474319458
940,10,3489,4.848330497741699
941,10,2300,4.7499494552612305
942,10,904,4.906311988830566
943,10,2414,4.7290520668029785
944,10,628,4.730273246765137
945,10,3261,4.765405178070068
